Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-15 00:00:00-04:00,208.16102487060638,211.2867907781944,207.1158939415105,210.61561584472656,22733100,0.0,0.0
2020-10-16 00:00:00-04:00,211.0854309828959,213.1373169969354,210.28961868140166,210.61561584472656,26057900,0.0,0.0
2020-10-19 00:00:00-04:00,211.34431226625483,213.1469088650928,204.92018442406638,205.39959716796875,27625800,0.0,0.0
2020-10-20 00:00:00-04:00,206.9145324215244,208.4198807511348,204.3161090474314,205.81187438964844,22753500,0.0,0.0
2020-10-21 00:00:00-04:00,204.3448694172439,207.98840894984195,204.3448694172439,205.95570373535156,22724900,0.0,0.0
2020-10-22 00:00:00-04:00,205.1215285452284,207.16383150568075,202.98335181479032,206.04200744628906,22351500,0.0,0.0
2020-10-23 00:00:00-04:00,206.17624036102944,207.37477220269963,204.38324140765587,207.3268280029297,18879600,0.0,0.0
2020-10-26 00:00:00-04:00,205.04476764898487,207.43223294935305,199.53152294320284,201.42999267578125,37111600,0.0,0.0
2020-10-27 00:00:00-04:00,202.8778744322452,205.83105858814426,201.6697596264064,204.4695281982422,36700300,0.0,0.0
2020-10-28 00:00:00-04:00,199.119244972221,200.2410687988372,193.77859574821827,194.33470153808594,51195600,0.0,0.0
2020-10-29 00:00:00-04:00,195.66749508625168,198.8220240324159,194.99630564065131,196.2907257080078,31432600,0.0,0.0
2020-10-30 00:00:00-04:00,195.12096605234098,195.87843166985988,191.4007188728708,194.1333770751953,36953700,0.0,0.0
2020-11-02 00:00:00-05:00,195.8784659174525,196.82770848255075,191.88016511439972,193.99917602539062,30842200,0.0,0.0
2020-11-03 00:00:00-05:00,195.49491819127326,199.55074570208873,194.7566185066281,197.93032836914062,27512000,0.0,0.0
2020-11-04 00:00:00-05:00,205.20779803554873,209.33074981660755,203.6736716791737,207.48020935058594,42311800,0.0,0.0
2020-11-05 00:00:00-05:00,212.89758337359194,214.89194194247165,212.04422936084907,214.0961151123047,36080100,0.0,0.0
2020-11-06 00:00:00-05:00,213.10851615008812,215.1220552290364,209.05268903276433,214.50840759277344,25231900,0.0,0.0
2020-11-09 00:00:00-05:00,215.19878504738315,218.72725565955997,208.90889247401392,209.39788818359375,44395000,0.0,0.0
2020-11-10 00:00:00-05:00,205.66805281257865,207.585703654654,201.08486847045984,202.32174682617188,44045100,0.0,0.0
2020-11-11 00:00:00-05:00,203.64493439599147,209.06229227392265,203.4627552217062,207.63365173339844,29440800,0.0,0.0
2020-11-12 00:00:00-05:00,208.26644552097468,210.0882077008986,205.62967600078795,206.56932067871094,21593900,0.0,0.0
2020-11-13 00:00:00-05:00,207.45144267719485,208.4677951552141,205.34202994142674,207.5952606201172,18621100,0.0,0.0
2020-11-16 00:00:00-05:00,206.0228008331187,208.774639570567,205.6872207347565,208.28562927246094,24953300,0.0,0.0
2020-11-17 00:00:00-05:00,207.20217276240635,208.71710400471295,205.26534137683592,205.62969970703125,24154100,0.0,0.0
2020-11-18 00:00:00-05:00,205.38935669345682,206.85059099540263,202.77452254000343,202.91873168945312,28372800,0.56,0.0
2020-11-19 00:00:00-05:00,203.20711141223435,204.79330918783896,201.81316314230858,204.20689392089844,24792700,0.0,0.0
2020-11-20 00:00:00-05:00,203.9954013559734,205.04325358793537,201.8804660737262,202.25538635253906,22843100,0.0,0.0
2020-11-23 00:00:00-05:00,202.79375500799998,204.0819412748359,200.111634964733,201.98623657226562,25683500,0.0,0.0
2020-11-24 00:00:00-05:00,201.48634012873154,205.966167884209,200.7845691949016,205.59124755859375,33979700,0.0,0.0
2020-11-25 00:00:00-05:00,206.79290679217922,206.96594016357292,204.24537325454432,205.60084533691406,21012900,0.0,0.0
2020-11-27 00:00:00-05:00,206.54298182630274,207.90807676542295,205.76428758442702,206.9082794189453,14512200,0.0,0.0
2020-11-30 00:00:00-05:00,205.82194497179492,206.4564152798646,202.6879817235007,205.79310607910156,33064800,0.0,0.0
2020-12-01 00:00:00-05:00,206.21610523136007,208.91747073268834,205.10096702441447,207.8503875732422,30904500,0.0,0.0
2020-12-02 00:00:00-05:00,206.5718168405199,207.13900137457546,204.5722368539739,207.04286193847656,23724500,0.0,0.0
2020-12-03 00:00:00-05:00,206.31224772970052,208.0138159646571,205.3893590366748,205.95655822753906,25120900,0.0,0.0
2020-12-04 00:00:00-05:00,205.93731301706904,207.05246583148178,204.93751578041724,206.0718994140625,24666000,0.0,0.0
2020-12-07 00:00:00-05:00,206.08151676587187,207.20627770612253,204.7548835554524,206.00460815429688,24620000,0.0,0.0
2020-12-08 00:00:00-05:00,205.696963041931,208.5617387933713,204.65871891677193,207.6580810546875,23284100,0.0,0.0
2020-12-09 00:00:00-05:00,206.840989365072,206.90827523519087,203.0437163456567,203.61090087890625,32440600,0.0,0.0
2020-12-10 00:00:00-05:00,203.58205592220745,204.84140328420904,202.2265691271052,202.38038635253906,26733300,0.0,0.0
2020-12-11 00:00:00-05:00,201.92854057276654,205.07211201200164,201.02488278476247,205.01441955566406,30979400,0.0,0.0
2020-12-14 00:00:00-05:00,204.86061523888804,207.85036943964792,204.64912024059765,205.91807556152344,28798400,0.0,0.0
2020-12-15 00:00:00-05:00,206.85055147825673,207.09088534594102,204.03384559002814,205.85076904296875,27000600,0.0,0.0
2020-12-16 00:00:00-05:00,206.44681722589814,211.59957655691537,206.417978331805,210.80166625976562,35023300,0.0,0.0
2020-12-17 00:00:00-05:00,211.36889272180971,212.3494593222077,209.49429088929872,210.93629455566406,32515800,0.0,0.0
2020-12-18 00:00:00-05:00,210.1383819580078,211.19585717009113,207.6677566626054,210.1383819580078,63354900,0.0,0.0
2020-12-21 00:00:00-05:00,209.1385782828704,215.33919043070517,208.87901354427856,213.98370361328125,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,214.07985500164784,216.9061843808769,213.27233651295927,215.28152465820312,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,214.48356820713616,214.91616625687516,212.26288550550217,212.47438049316406,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,212.85893405514418,214.96426143799516,212.64743904242195,214.13751220703125,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,215.77179436717526,217.29070652946282,214.3970913608019,216.2620849609375,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,217.55987173308796,218.3962290665934,214.93542947811645,215.48338317871094,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,216.52163131999487,216.90617439367813,212.90701444028235,213.10888671875,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,213.12810390410456,214.37784314318708,211.18620184549383,213.8202667236328,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,213.9259927344746,214.37782160373663,206.50448132428392,209.27313232421875,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,208.85978237905934,210.07107471127767,207.36010108090161,209.47503662109375,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,203.9666094442147,208.11958702963867,203.74550632342644,204.04351806640625,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,205.7642836638974,210.8593657306565,205.44705579625224,209.84996032714844,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,210.22485175437276,212.05139810693055,208.63865395895616,211.12850952148438,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,210.0230376128176,210.4460277203145,208.35030800648536,209.0809326171875,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,208.12914638243228,208.70595357942517,205.0721063772926,206.61984252929688,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,205.74506591051468,208.37911628016133,205.65853455119372,207.97535705566406,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,207.56201226534566,209.05208566159163,204.51457959588285,204.78375244140625,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,205.26441162063566,206.21612461662198,203.83201608510745,204.42803955078125,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,205.4854771494631,208.59058691911966,204.4087860099995,208.07147216796875,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,209.28276291190494,217.0599646081616,208.88861178460542,215.66603088378906,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,216.01213324650223,217.55027626529116,213.82028897946032,216.27169799804688,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,218.30010489062968,221.17450381399632,217.06959641111914,217.2137908935547,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,220.26124432625218,220.89572944747323,215.55070497642953,220.6553955078125,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,222.89529324543827,225.12558441420293,221.1841168940043,223.3471221923828,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,228.79788295270222,231.14354426779957,221.2417842146544,223.8950653076172,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,226.50031329263115,233.25850234162178,226.00041460275892,229.6919403076172,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,226.86563711704437,228.81714758652205,222.4050396626925,222.991455078125,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,225.97158186998217,233.12392228631361,223.44326412188565,230.3841094970703,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,231.9703108623903,232.94125465334326,229.46122406057862,230.24951171875,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,230.30720920830873,235.6137719070309,230.00918280847807,233.60458374023438,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,233.27769369628558,233.8352700889591,231.0762270192801,232.65281677246094,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,232.86430337018712,233.87370861931726,231.1242883926128,232.83546447753906,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,233.7487481721473,234.2582548729624,231.4992263607579,233.0950469970703,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,232.51824112301904,235.29650047098852,232.04719605846225,234.34478759765625,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,235.52723852750492,236.4116655813092,231.57614834749486,233.43153381347656,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,235.3157376694766,235.67142716359078,232.78742023275922,235.03695678710938,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,234.49861099316243,235.81565088107706,233.34501108331926,235.51763916015625,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,235.55607452010733,236.61354960880325,233.52765570002188,234.27749633789062,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,232.52381505369146,235.40481917754798,232.15766147168912,235.298828125,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,232.98633869109634,235.0386897154469,232.08059954957508,234.90379333496094,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,234.86526703672254,234.97125810430992,231.4253871453351,232.1865997314453,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,228.7659847524381,229.2573898424661,223.92896078770121,225.96205139160156,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,221.9344340967485,226.27040833152452,220.3927484877867,224.76727294921875,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,221.62605606398395,226.62688124341818,220.6528761824911,226.00057983398438,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,223.6206299994084,226.03913460336088,219.57372394911798,220.6432647705078,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,223.0906601042904,226.79068741105286,221.17319091489034,223.90968322753906,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,227.30139726551226,228.8141775442121,224.65163525341808,228.30349731445312,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,228.3708974888649,228.6503351211093,224.9406630837467,225.34535217285156,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,223.69773120014005,225.0659701891596,218.97632822975632,219.26539611816406,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,218.47528211448403,224.01569334198643,216.08566807744373,218.46563720703125,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,221.15395671882018,224.7672685097658,218.20549664982508,223.15814208984375,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,222.9365171850772,224.8636168253928,218.85107535727434,219.10159301757812,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,224.39147806891881,226.80035252533506,223.22557636286808,225.2586669921875,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,228.3612709057459,228.3612709057459,223.5820580919073,223.94821166992188,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,226.39565581287494,230.45219202841787,225.76933965358188,228.48655700683594,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,225.48027844351745,227.2243158933277,224.72871079226346,227.1568603515625,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,226.3956857123838,226.61729806750486,223.36049477634978,226.2511444091797,26034900,0.0,0.0
2021-03-16 00:00:00-04:00,227.66754157982132,231.30975858381365,227.33993818218457,229.04542541503906,28092200,0.0,0.0
2021-03-17 00:00:00-04:00,227.5422977642344,229.8548262925455,224.72873388533623,228.3998565673828,29562100,0.0,0.0
2021-03-18 00:00:00-04:00,224.0831392862076,225.65373016609632,221.93442734749217,222.31021118164062,34833000,0.0,0.0
2021-03-19 00:00:00-04:00,222.59926613983933,223.99641032914968,220.99013983048442,221.9536895751953,46430700,0.0,0.0
2021-03-22 00:00:00-04:00,221.8765867493831,228.26491106721988,221.75132058738197,227.38809204101562,30127000,0.0,0.0
2021-03-23 00:00:00-04:00,228.8334500612015,232.26368503825154,228.42876090462175,228.920166015625,31638400,0.0,0.0
2021-03-24 00:00:00-04:00,229.18032483029094,229.3248514186312,226.7425450229314,226.87744140625,25620100,0.0,0.0
2021-03-25 00:00:00-04:00,226.72328408722728,228.3035052631716,223.12924724060233,223.8711700439453,34061900,0.0,0.0
2021-03-26 00:00:00-04:00,223.10995145759244,228.0818717832289,223.10995145759244,227.86024475097656,25479900,0.0,0.0
2021-03-29 00:00:00-04:00,227.96626509818577,228.1686170443664,223.42795334672408,226.6654815673828,25227500,0.0,0.0
2021-03-30 00:00:00-04:00,225.0177738706146,225.3261168505075,222.6763550152882,223.39901733398438,24792000,0.0,0.0
2021-03-31 00:00:00-04:00,224.4203189914778,230.3846927865756,223.91926913158466,227.1760711669922,43623500,0.0,0.0
2021-04-01 00:00:00-04:00,229.7777335288069,233.98844166156687,229.37304435678317,233.5163116455078,30338000,0.0,0.0
2021-04-05 00:00:00-04:00,233.9113368678305,240.8489069737812,233.85352623404805,239.99134826660156,36910600,0.0,0.0
